budget,runtime,rating,vote_count,popularity,production_countries,original_language,collection,release_year,is_holiday_release,revenue_log,cast_score,director_score,company_score,country_score,orig_lang_score,genre_action,genre_adventure,genre_comedy,genre_crime,genre_drama,genre_family,genre_fantasy,genre_horror,genre_others,genre_romance,genre_thriller
0.08049323514300394,0.3416666666666667,0.45236111111111116,0.03889484277387145,0.023600723978917822,United States of America,en,,2010,1,0.7349376007626373,0.8202917757973016,0.8450302926622,0.8826812683963601,16.082350635680427,15.889916787995814,1,0,0,0,1,0,1,0,1,0,1
0.06850488097276931,0.43333333333333335,0.4891666666666668,0.005933554643594636,0.014646428581237521,"Germany, Luxembourg, United Kingdom, United States of America",en,,2001,0,0.7797033179674507,0.7151950302327061,0.7555663362161852,0.7619474966426273,15.396301280018035,15.889916787995814,1,1,0,0,0,0,0,0,0,1,0
0.08734372324028086,0.4041666666666667,0.6701388888888891,0.06908539613665472,0.009953336867170742,"Canada, United States of America",en,,2018,0,0.8416060082482394,0.769991521441781,0.8647352111576477,0.8783624856127902,15.67231137022101,15.889916787995814,0,1,0,0,1,0,0,0,0,0,0
0.0017126220243192326,0.4875,0.8280555555555555,0.018741668191442087,0.006228045119596593,"Denmark, Norway, United Kingdom, Indonesia",id,,2012,1,0.6076877476892135,0.6247246546573608,0.5828204453386086,0.6169536885427945,14.799991558713561,14.92155972857903,0,0,0,0,0,0,0,0,1,0,0
0.0,0.4583333333333333,0.625,0.0034503489557466604,0.008991373225413967,United Kingdom,en,,2008,1,0.6279581059088801,0.7263615549706965,0.6432128908457609,0.6917119632226355,15.586547685935264,15.889916787995814,0,0,0,0,1,0,0,0,0,0,0
0.0941942113375578,0.49583333333333335,0.6891666666666667,0.13341349295553753,0.017127209907195573,United States of America,en,,2015,0,0.8279309690677966,0.8204752306795547,0.8524603069224601,0.8982844570674179,16.082350635680427,15.889916787995814,0,0,0,0,0,0,0,1,1,1,0
0.000839184791916424,0.6125,0.6991666666666667,0.0014115063909872702,0.0040792476771427544,India,hi,,2009,0,0.6560215724341308,0.7058595473605442,0.671365940326323,0.6827314781942165,15.865781079318745,15.9560623263413,0,0,0,1,1,0,0,0,0,0,0
0.0,0.37916666666666665,0.7322222222222223,0.007214365998379381,0.009985608309827821,United States of America,en,,2024,1,0.5110067709648869,0.6138269866212577,0.5234204946177995,0.5620748968586471,16.082350635680427,15.889916787995814,0,0,0,1,1,0,0,0,0,0,1
0.2140777530399041,0.5291666666666667,0.7334722222222223,0.0867292260239956,0.0358587224903117,United States of America,en,,2024,0,0.8699747111102553,0.8479248977201175,0.8719573478322217,0.8585157567131282,16.082350635680427,15.889916787995814,1,0,1,0,0,0,0,0,0,1,0
0.0,0.4791666666666667,0.8472222222222221,0.0018297305068353505,0.016691888744544754,Turkey,tr,,2008,0,0.6276465521341406,0.637439535505568,0.664659741428431,0.6745766486003025,14.797470469480134,14.598527604165607,0,0,0,0,1,0,0,0,0,0,0
0.01883884226751156,0.4375,0.5587500000000001,0.0024309276733669653,0.008002974465735967,Russia,ru,,2012,1,0.7168459599694079,0.753439092920274,0.6962998456332591,0.7261808892496652,14.826329886220822,14.790131079536772,1,1,0,0,0,0,1,0,1,0,0
0.004966603870525775,0.4583333333333333,0.5694444444444444,0.0034503489557466604,0.003331854797733583,"Ukraine, United States of America",en,,2019,0,0.6442447458664413,0.6901648701674046,0.6598951769261434,0.6578460143097166,14.983116914265258,15.889916787995814,1,0,0,0,1,0,0,0,1,0,0
0.08563110121596164,0.37916666666666665,0.7354166666666668,0.002221815615442925,0.004965682410553173,China,zh,Lost Collection,2010,1,0.5901942556746069,0.6865687440611647,0.7229872198628524,0.6073924068745292,17.07223060409464,17.240147403405185,0,0,1,0,0,0,0,0,0,0,0
0.008563110121596164,0.44166666666666665,0.6527777777777779,0.025511671066732883,0.008305090099121393,"Iceland, Poland, Sweden",is,,2021,0,0.6783394147209566,0.6953514219455611,0.6948180966400325,0.7086329171202936,14.301020134445709,12.744764400104476,0,0,0,0,1,0,1,1,0,0,0
0.0048980989895530055,0.45,0.5247222222222223,0.00033980709412656507,0.006029953391797286,"Denmark, Finland, Italy, Sweden",sv,,2023,0,0.48241270996391467,0.5165242901857979,0.49413180726048694,0.4997617888919283,14.390211986347666,14.104734722228443,0,0,0,0,1,0,0,0,0,0,0
0.030827196437746188,0.4583333333333333,0.7669444444444444,0.010141934809315942,0.011718653443156942,Russia,ru,,2015,1,0.7347403197348488,0.7467681621575571,0.7525891307567046,0.7560249586089385,14.826329886220822,14.790131079536772,0,0,0,0,0,0,1,0,0,1,0
0.011132043158075013,0.5125,0.6934722222222223,0.0008887262461771701,0.004722616650965808,India,hi,Force Collection,2016,1,0.7148250415180684,0.7491296725131628,0.7555555520205924,0.7458821105414704,15.865781079318745,15.9560623263413,1,1,0,1,0,0,0,0,0,0,0
0.0,0.35833333333333334,0.7793055555555555,0.000914865253417675,0.030554533245078952,Canada,en,,2011,1,0.5177063763424491,0.5407459510606302,0.530282851360835,0.5858053212400252,15.26227210476159,15.889916787995814,0,0,0,0,0,0,0,0,1,0,0
0.0,0.425,0.5911111111111111,0.007501895078024936,0.008564634893257053,France,fr,,2023,1,0.6833708400848236,0.7030277516642303,0.7053507963776402,0.761743719248247,15.053039226108583,14.772985261684914,0,0,1,0,1,0,0,0,0,0,0
0.0,0.3958333333333333,0.6968055555555555,0.04323391797579528,0.011286765412703688,Italy,it,,2009,1,0.7487599417450036,0.7760560785562562,0.8019208892806708,0.7858745284538867,14.599621824325338,14.297365566868239,0,0,1,0,0,0,0,0,0,0,0
0.0,0.37916666666666665,0.447638888888889,7.8417021721515e-05,0.0071014339506562775,United States of America,en,,2000,0,0.554198262778715,0.5989100310626219,0.5676612234946151,0.5661951530670635,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,0,0,0
0.002055146429183079,0.7208333333333333,0.42791666666666667,0.00015683404344303,0.003372709070884567,India,ml,,2011,0,0.6646790024203506,0.701094691464813,0.6829964853011756,0.7059213865446052,15.865781079318745,14.832457315391768,1,0,0,0,1,0,0,0,0,0,0
0.17126220243192328,0.6541666666666667,0.8181944444444444,0.1509266278066759,0.017857437125616934,United States of America,en,,2007,1,0.8889026602882337,0.8442845967148709,0.8940136918104908,0.8619408814513675,16.082350635680427,15.889916787995814,0,0,0,1,1,0,0,0,0,0,0
0.020140435005994176,0.5625,0.5998611111111112,0.00044436312308858503,0.004380676684088668,"India, United Kingdom",hi,,2024,0,0.7132863838469791,0.7666903338228774,0.7085842901979577,0.7718209773559035,15.726164382627005,15.9560623263413,0,0,1,0,1,0,0,0,0,0,0
0.011132043158075013,0.4,0.6487500000000002,0.0041822411584808,0.006922911076383071,United States of America,en,,2004,1,0.6438861434328644,0.7540998049252526,0.7229260001500847,0.712832642725403,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,0,1,0
0.0068504880972769305,0.3833333333333333,0.5008333333333335,0.0034503489557466604,0.01397044485153763,United States of America,en,,2021,1,0.4587607153318229,0.6302525503362236,0.46990524230587566,0.6622864534706298,16.082350635680427,15.889916787995814,1,0,1,0,0,0,0,0,0,1,0
0.008563110121596164,0.35,0.5169444444444444,0.038790286744909426,0.005402720139302771,United States of America,en,Paranormal Activity Collection,2014,0,0.8372485753739899,0.8615824759568073,0.822350318737138,0.8848715078181153,16.082350635680427,15.889916787995814,0,0,0,0,0,0,0,1,0,0,1
0.04281555060798082,0.5375,0.7356944444444444,0.04239746974409912,0.013063754638161599,"Germany, United Kingdom, Switzerland, Kenya",en,,2005,0,0.832628670573815,0.8209834222225475,0.7664795083332799,0.7954872283285751,15.248297195424826,15.889916787995814,0,0,0,0,1,0,0,0,1,0,1
0.0017126220243192326,0.49583333333333335,0.6527777777777779,0.00033980709412656507,0.016283002699815162,United States of America,en,,2001,0,0.6155138692112827,0.6336432280989426,0.6304663502958218,0.6363705919795837,16.082350635680427,15.889916787995814,0,0,0,1,1,0,0,0,1,0,0
0.0,0.5,0.3333333333333333,0.0,0.0033534835305782215,India,hi,,2013,1,0.6231079021832898,0.642297315642517,0.6796204997190379,0.6450619289479756,15.865781079318745,15.9560623263413,0,0,0,0,1,0,0,0,0,1,1
0.0,0.35,0.7816666666666667,0.003764017042632721,0.0013787458905407594,"Russia, United States of America",en,,2014,0,0.6058036904942542,0.6225776010479837,0.5282801075378775,0.5737249584760529,15.454340260950625,15.889916787995814,0,0,0,0,0,0,0,0,1,0,0
0.0017126220243192326,0.39166666666666666,0.6177777777777778,0.005123245419138981,0.002156350333288474,"Norway, Germany, United States of America",en,,2005,0,0.6704138717391018,0.7219473743791561,0.6764786075990101,0.6767770713431294,15.346033959239634,15.889916787995814,0,0,0,0,1,0,0,0,0,0,0
0.002140777530399041,0.43333333333333335,0.7809722222222222,0.0026923177457720154,0.005739167094663813,"China, Hong Kong",zh,,2020,1,0.7360609721650859,0.8109437100064337,0.8145747369403956,0.8074692815067369,16.79768147455516,17.240147403405185,0,0,0,0,1,0,0,0,1,0,0
0.008991265627675972,0.45416666666666666,0.6666666666666667,0.0014376453982277752,0.007649705162606873,"Germany, United States of America",en,,2001,0,0.598454711973243,0.7470920479239156,0.6129927804203433,0.6424202771599258,15.737882329447768,15.889916787995814,0,0,1,0,1,0,0,0,0,1,0
0.05052234971741736,0.6958333333333333,0.7525000000000002,0.0020649815719998954,0.0073311104946731515,India,ta,Ponniyin Selvan Collection,2022,0,0.8167273687006597,0.7893437536239799,0.7626871333306755,0.8224095533642293,15.865781079318745,15.676658073362946,1,1,0,0,0,0,0,0,1,0,0
0.0,0.4166666666666667,0.7222222222222223,0.000235251065164545,0.004580484977986756,Spain,es,,2011,0,0.5525485302928373,0.6387633143328261,0.5659714145863796,0.6669185179468184,14.874668115426436,14.373514393039056,0,0,0,0,1,0,0,0,0,0,0
0.0,0.375,0.6527777777777779,0.0032150978905821155,0.005067303123600998,Spain,es,,2015,1,0.5871308018475128,0.6467365838221971,0.6013937821764932,0.6385521636788734,14.874668115426436,14.373514393039056,0,0,1,0,0,0,0,0,0,0,0
0.0,0.3833333333333333,0.4661111111111112,0.00044436312308858503,0.013381319366436053,United States of America,en,,2007,1,0.4885367784925146,0.6357930618352765,0.5004046458224114,0.5679336606481655,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,1,0,0
0.0,0.5708333333333333,0.7222222222222223,5.227801448100998e-05,0.002627032757574176,India,te,,2016,0,0.6423611631012984,0.6900874144430397,0.6579658368887833,0.7274325221815432,15.865781079318745,16.047122522867177,0,0,0,0,1,1,0,0,0,0,1
0.0,0.37083333333333335,0.3293055555555556,0.00010455602896201996,0.012717351599427629,"United Kingdom, Spain",es,,2001,0,0.6622105579087141,0.6868583291489719,0.6782974266803311,0.6993444255120932,15.23060790068085,14.373514393039056,0,0,1,0,0,0,0,0,0,0,0
0.08563110121596164,0.4458333333333333,0.6594444444444445,0.3354157409101602,0.03144199791814863,United States of America,en,Ted Collection,2012,1,0.922676115976428,0.8502415106014269,0.8999559366090699,0.9042795995110499,16.082350635680427,15.889916787995814,0,0,1,0,0,0,1,0,0,0,0
0.0,0.45416666666666666,0.7498611111111111,0.007501895078024936,0.0075940884210063744,Japan,ja,Parasyte Collection,2014,1,0.7307481914796004,0.7773251724553197,0.7636136613459442,0.7834439968774332,15.754659282250591,15.731716414084074,1,0,0,0,1,0,0,1,1,0,0
0.0028600787806131187,0.6666666666666666,0.84125,0.0023786496588859554,0.006368803539696621,India,hi,Gangs of Wasseypur Collection,2012,0,0.6985717812764883,0.7392289292314363,0.671365940326323,0.7192172214136617,15.865781079318745,15.9560623263413,1,0,0,1,0,0,0,0,0,0,1
0.0,0.4,0.5354166666666667,0.01814047102491047,0.010739180827192604,"Spain, United States of America",en,,2018,0,0.6703982987287314,0.7398924119368179,0.7445158165849043,0.7803954713309453,15.478509375553433,15.889916787995814,0,0,0,0,1,0,1,1,1,0,1
0.010275732145915395,0.4,0.5987500000000001,0.007031392947695846,0.028923795451237168,"France, United States of America",en,,2001,0,0.645425735566797,0.7657009687988428,0.7053507963776402,0.7164070845658765,15.567694930894504,15.889916787995814,0,0,1,0,1,0,0,0,0,0,0
0.01883884226751156,0.475,0.800138888888889,0.014350314975037248,0.013419427133828985,United States of America,en,,2008,0,0.7982156725193402,0.8322128402447275,0.8261159483877482,0.8682504652822494,16.082350635680427,15.889916787995814,0,1,0,0,1,1,0,0,0,0,0
0.0,0.3541666666666667,0.5670833333333334,0.00235251065164545,0.009562646423088225,United States of America,en,,2023,0,0.6591072119233439,0.7455511937183854,0.7901587324618835,0.7011313102497151,16.082350635680427,15.889916787995814,0,0,1,0,1,0,0,0,0,0,0
0.01575612262373694,0.5916666666666667,0.8062499999999999,0.0841153252999451,0.006208476266070491,"France, Italy",it,,2013,1,0.7758223028846473,0.7266594017887855,0.7059179573240053,0.7407142745678869,14.82633052521696,14.297365566868239,0,0,0,0,1,0,0,0,0,0,0
0.03939030655934235,0.5166666666666666,0.7056944444444444,0.02710615050840369,0.01534026459836473,United States of America,en,,2007,0,0.7838808948262759,0.7985032032819218,0.832184899937838,0.8223515316839874,16.082350635680427,15.889916787995814,0,0,0,1,1,0,0,0,1,0,1
0.002568933036478849,0.375,0.3194444444444445,0.00015683404344303,0.003954968291591023,Russia,ru,The Watchers,2015,0,0.5816804817109053,0.6060779475570444,0.6123818579304057,0.5976484304309169,14.826329886220822,14.790131079536772,0,1,1,1,0,0,0,0,0,0,0
0.17126220243192328,0.4375,0.5343055555555556,0.08649397495883106,0.02565751347847701,"Germany, United Kingdom, Canada, United States of America",en,,2014,0,0.8495732604778482,0.7858735811353977,0.8789047433666889,0.8213281543309122,15.581146112398098,15.889916787995814,1,1,0,0,1,0,0,0,1,1,0
0.07706799109436548,0.36666666666666664,0.6855555555555557,0.011579580207543717,0.011404865160299808,"Canada, China, United States of America",en,,2019,1,0.7884125334784352,0.8295870847066046,0.8878600757476777,0.8379393496540617,16.13895111484555,15.889916787995814,0,0,1,0,0,1,0,0,1,0,0
0.08563110121596164,0.55,0.6637500000000001,0.06103458190657919,0.007170439907827265,"Italy, United States of America",en,,2017,1,0.8150867334634614,0.7995210549445028,0.8940136918104908,0.7835134647686088,15.340986230002883,15.889916787995814,0,0,0,1,0,0,0,0,1,0,1
0.03596506251070389,0.4583333333333333,0.6994444444444445,0.09972031262252659,0.046134773784053236,"Switzerland, United States of America",en,,2004,0,0.7871318195014287,0.781986764797551,0.8052337899634358,0.8476199921039923,15.648514979430692,15.889916787995814,0,0,1,0,0,0,0,0,0,1,0
0.0941942113375578,0.5041666666666667,0.7119444444444445,0.1326554617455629,0.015811976962309703,"Iceland, United Kingdom, United States of America",en,,2015,0,0.8755022881105524,0.8532242884829118,0.7719625482369439,0.8576676325767315,15.371598955897994,15.889916787995814,0,1,0,0,1,0,0,0,1,0,0
0.0,0.3875,0.4745833333333334,0.009357764592100793,0.01180207855555769,"United Kingdom, United States of America, China",en,,2016,1,0.5428296987991802,0.6252279055732901,0.6335492610869782,0.6304180482966019,16.247042975236777,15.889916787995814,0,0,0,1,1,0,0,0,0,0,1
0.0,0.4,0.7638888888888888,0.0026139007240505003,0.005401690199643503,"France, Germany, Italy, Switzerland, Holy See",en,,2018,1,0.6651410065256423,0.6776722471476693,0.6459555536129005,0.6893203706079751,14.992292740340535,15.889916787995814,0,0,0,0,0,0,0,0,1,0,0
0.03425244048638466,0.37916666666666665,0.5759722222222223,0.022244295161669758,0.009756961705470215,United States of America,en,,2010,0,0.6852538260584002,0.7916357816167437,0.6636314791758369,0.708853727769349,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,0,0,1
0.0,0.5333333333333333,0.5644444444444445,0.0006796141882531301,0.0036789444629070664,China,zh,,2023,0,0.8195397681929057,0.8895327710963895,0.8145747369403956,0.9143972245023891,17.07223060409464,17.240147403405185,1,0,0,1,1,0,0,0,0,0,0
0.0,0.36666666666666664,0.5691666666666668,0.0008364482316961601,0.012976553080343532,"United States of America, United Kingdom",en,,2004,1,0.3866557144899213,0.7371073509621284,0.39604861779614225,0.5093821714915148,15.834449160807846,15.889916787995814,0,1,1,0,1,0,0,0,0,0,0
0.0,0.49583333333333335,0.685138888888889,0.0005227801448101,0.005677370715107704,Egypt,ar,,2010,1,0.6723663508404583,0.696646724037683,0.6921926981312416,0.6351090344595269,14.280987827655762,14.173660363073111,0,0,1,0,1,1,0,0,0,0,1
0.005137866072957698,0.3875,0.6127777777777779,0.0030059858326580754,0.008938159676351762,United States of America,en,,2010,0,0.5155126122237282,0.5196827494405195,0.5981255706844761,0.5411829778129008,16.082350635680427,15.889916787995814,0,0,0,0,0,0,0,0,1,0,0
0.0993320774105155,0.42916666666666664,0.6402777777777777,0.10173301618004547,0.01409060447845229,"United States of America, Australia",en,Goosebumps Collection,2015,0,0.8635807614955342,0.8537986423107957,0.9053977956169567,0.9034922990837863,15.706215206794987,15.889916787995814,0,1,1,0,0,0,0,1,0,0,0
0.08563110121596164,0.43333333333333335,0.54125,0.032464646992707215,0.015014460352816129,United States of America,en,The Dukes of Hazzard (Reboot) Collection,2005,0,0.8466531204828451,0.8123470255401176,0.7877189747526534,0.8786275145669913,16.082350635680427,15.889916787995814,1,1,1,0,0,0,0,0,0,0,0
0.0,0.4041666666666667,0.7219444444444445,0.02569464411741642,0.008824179687392714,"United States of America, Italy, Japan",en,,2004,0,0.7212374891971769,0.7909170507517503,0.7311558476674942,0.7129172786490197,15.478877247418787,15.889916787995814,0,0,1,0,1,0,0,0,0,0,0
0.01883884226751156,0.4375,0.7629166666666667,0.07355516637478107,0.007658287993100777,"France, United Kingdom, United States of America",en,,2013,0,0.7890443383270065,0.8278128304002244,0.8158475198641848,0.819012833291427,15.573979182574758,15.889916787995814,0,0,0,0,1,0,0,0,1,0,0
0.002568933036478849,0.3875,0.5555555555555556,0.03586271793397287,0.0057961570891433365,United States of America,en,Cabin Fever Collection,2003,0,0.7855520681048727,0.6997153406763723,0.8201499494596822,0.8046721104704444,16.082350635680427,15.889916787995814,0,0,0,0,0,0,0,1,0,0,0
0.013700976194553861,0.3875,0.6270833333333334,0.01704263272080926,0.008898678656079802,"Netherlands, Germany, United States of America",en,,2002,0,0.7573612137717672,0.7885094849801678,0.762993972541803,0.7591003554820933,15.123328725329763,15.889916787995814,0,0,1,0,1,0,0,0,0,1,0
0.002568933036478849,0.425,0.7222222222222223,0.18569150743654755,0.032710540265147664,"Canada, United States of America",en,Insidious Collection,2011,0,0.8418322269183001,0.8410531968465897,0.8817623322976172,0.7724674357818886,15.67231137022101,15.889916787995814,0,0,0,0,0,0,0,1,0,0,1
0.0,0.7083333333333334,0.6284722222222223,0.0018297305068353505,0.004946113557027071,India,hi,Bunty Aur Babli,2005,1,0.6807993003580959,0.7450643553933359,0.6811861671683547,0.7853032158461022,15.865781079318745,15.9560623263413,0,0,1,1,0,0,0,0,0,1,0
0.009887138208597362,0.4083333333333333,0.6630555555555557,0.01066471495412604,0.017715992079077394,United Kingdom,en,StreetDance Collection,2010,1,0.7607339352388522,0.7741592448379944,0.7324614832608628,0.7223724060899481,15.586547685935264,15.889916787995814,0,0,0,0,1,0,0,0,1,1,0
0.04281555060798082,0.5083333333333333,0.7740277777777778,0.032229395927542676,0.0031196872279242735,"France, United Kingdom, United States of America",en,,2008,0,0.7803526984236333,0.783983387557981,0.8732250788194499,0.8459120069680197,15.573979182574758,15.889916787995814,0,0,0,0,1,0,0,0,1,0,0
0.0,0.6083333333333333,0.7222222222222223,0.00031366808688606,0.005547255004820117,Japan,ja,Always: Sunset on Third Street Collection,2007,1,0.805717415964639,0.7998480779795608,0.7636136613459442,0.791000662010011,15.754659282250591,15.731716414084074,0,0,1,0,1,0,0,0,0,0,0
0.0,0.49166666666666664,0.794861111111111,0.019708811459340773,0.029744314046454397,United States of America,en,,2006,0,0.8013153505543692,0.7743725274579765,0.8207814474552697,0.8276452124385812,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,1,0,0
0.0,0.4458333333333333,0.6805555555555556,0.0008364482316961601,0.003965267688183708,Russia,ru,,2020,0,0.7100354726472826,0.7279861955208862,0.7272841367394738,0.788746494286131,14.826329886220822,14.790131079536772,0,0,1,0,0,0,0,0,0,1,0
0.0,0.4083333333333333,0.6443055555555557,0.0005489191520506051,0.00483522338704583,United Kingdom,en,,2005,0,0.6169363705146695,0.6499401003008517,0.6257177807461798,0.6799621144775809,15.586547685935264,15.889916787995814,0,0,0,0,1,0,0,0,0,0,0
0.0,0.5333333333333333,0.6944444444444444,0.0029798468254175706,0.009746318995657774,France,fr,,2013,0,0.5373454768047418,0.5832586967364933,0.6434755389863805,0.6509064359903025,15.053039226108583,14.772985261684914,0,0,0,0,1,0,0,0,0,0,0
0.02055146429183079,0.4125,0.6805555555555556,0.060799330841414645,0.012257311884954365,United States of America,en,,2013,0,0.7414076695747013,0.7744766257488492,0.7498660644281965,0.8307944294584819,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,1,0,0,1
0.0,0.4166666666666667,0.55125,0.005619886556708576,0.009354255298696233,"Belgium, France",fr,,2015,0,0.5863377420673456,0.6612467238834814,0.650664167094727,0.6774967070273843,14.87131125950673,14.772985261684914,0,0,0,0,1,0,0,0,0,0,1
0.02055146429183079,0.35,0.70875,0.050056198865567086,0.02732258259429441,France,fr,District 13 Collection,2004,1,0.7376961596795181,0.7816779952572896,0.7703335132719547,0.808117825765216,15.053039226108583,14.772985261684914,1,0,0,0,0,0,0,0,1,0,1
0.03425244048638466,0.4041666666666667,0.5530555555555556,0.018245027053872494,0.01909679784893669,"United Kingdom, United States of America",en,,2012,0,0.6666226714690962,0.7472156028225919,0.6828167223008655,0.7242084467992539,15.834449160807846,15.889916787995814,1,0,0,1,1,0,0,0,0,0,1
0.00042815550607980816,0.3833333333333333,0.7222222222222223,0.004992550382936456,0.012490764874388558,United States of America,en,,2007,0,0.5384727759006952,0.5800050059378342,0.7255256614308255,0.5881890844364004,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,0,0,1
0.0,0.42916666666666664,0.6712500000000001,0.000914865253417675,0.00885507787717077,Mexico,es,,2022,0,0.5757866332219005,0.5883704488808817,0.5600503694583658,0.5745787227950818,14.780665455272006,14.373514393039056,0,0,1,0,0,0,0,0,0,0,0
0.1412913170063367,0.4458333333333333,0.6390277777777778,0.19099772590637007,0.01835043490918679,United States of America,en,,2006,1,0.8834882321269333,0.8708371625140141,0.8751873022350294,0.8884359429863846,16.082350635680427,15.889916787995814,0,0,1,0,1,0,1,0,0,0,0
0.10275732145915396,0.3833333333333333,0.5408333333333335,0.0851870245968058,0.013779906014572957,"United States of America, Germany, Belgium",en,The Scorpion King Collection,2002,0,0.8656565175225645,0.8862369179917312,0.8524428442678811,0.8496418526355984,15.388449317266804,15.889916787995814,1,1,0,0,1,0,1,0,0,0,0
0.0,0.4041666666666667,0.5349999999999999,0.0017513134851138354,0.0169813017887992,United States of America,en,,2004,0,0.561463786720407,0.7328010611473712,0.613054478556655,0.7385134897675935,16.082350635680427,15.889916787995814,0,0,0,0,1,0,0,0,0,1,0
0.0,0.375,0.6886111111111113,0.0026400397312910055,0.015355027066814244,"China, United States of America",en,Rock Dog Collection,2021,0,0.6117056250775293,0.6497190492601366,0.6265655937082902,0.7640398031306584,16.577290619887535,15.889916787995814,0,0,1,0,0,1,0,0,1,0,0
0.008110436718616202,0.45,0.7458333333333333,0.007580312099746452,0.005545195125501581,"Argentina, Spain",es,,2019,0,0.7421872219219964,0.743044987932933,0.815093362660962,0.7658328313441376,14.4303172121746,14.373514393039056,0,0,0,0,1,0,0,0,1,0,0
0.002397670834046926,0.6666666666666666,0.7469444444444446,0.010324907859999476,0.006099302662188031,India,hi,Gangs of Wasseypur Collection,2012,1,0.6901077687302376,0.7435247076315492,0.671365940326323,0.7192172214136617,15.865781079318745,15.9560623263413,1,0,0,1,0,0,0,0,0,0,1
0.147285494091454,0.39166666666666666,0.6509722222222223,0.07752829547533784,0.022611981906020068,France,fr,Arthur and the Invisibles Collection,2006,1,0.8457016800327507,0.85447387760265,0.7967843462350005,0.8097771742006057,15.053039226108583,14.772985261684914,0,1,0,0,0,1,1,0,1,0,0
0.02568933036478849,0.45,0.6111111111111112,0.04014951512141569,0.022707079667892528,"United Kingdom, United States of America",en,,2014,0,0.7885584150728757,0.7946390596057219,0.8114638392130048,0.7979835753820885,15.834449160807846,15.889916787995814,1,0,0,1,0,0,0,0,0,0,1
0.01712622024319233,0.4666666666666667,0.6944444444444444,0.007109809969417361,0.013822820167042478,United States of America,en,,2018,0,0.7144266807507373,0.7675542076449665,0.7644814592537267,0.7352859014105688,16.082350635680427,15.889916787995814,0,0,1,0,0,0,0,0,0,1,0
